Timestamp,Drucksensor,Gesamtstrom,Ansteuerung Förderband,Ansteuerung Drehtisch,Ansteuerung Zuführförderband,Obere Position Greifer Erreicht,Untere Position Greifer Erreicht,Boolwert ob die Position des Separators für Flüssigkeiten geschlossen ist,Boolwert ob die Position des Separators für Feststoffen geschlossen ist,Boolwert zur Ansteuerung des Separators für Flüssigkeiten,Boolwert zur Ansteuerung des Separators für Feststoffe,Integerwert für den Motorstrom am Transportförderband,Integerwert für den Motorstrom am Zuführförderband,Integerwert für den Motorstrom am Drehtisch,Integerwert für die Raumtemperatur,Integerwert für die Temperatur am Motorgehäuse des Transportförderbands,Boolwert zur Ansteuerung des Flaschenfixierers,Boolwert zur Ansteuerung des der Greiferbacken,Boolwert zur Einleitung der Greifer-Verfahrbewegung nach unten,Boolwert zur Einleitung der Greiferdrehung auf 0°,Boolwert zur Einleitung der Greiferdrehung auf 270°
37454063,594,12923,True,False,True,False,False,True,False,False,False,1205,1736,1,5869,7209,False,False,False,True,False
37454069,582,12921,True,False,True,False,False,True,False,False,False,1085,1799,0,5908,7231,True,False,True,True,False
37454069,582,12921,True,False,True,False,False,True,False,False,False,1205,1736,1,5904,7275,False,False,False,True,False
37454075,581,12921,True,False,True,False,False,True,False,False,False,1085,1799,0,5908,7241,True,False,True,True,False
37454075,581,12921,True,False,True,False,False,True,False,False,False,1204,1735,1,5912,7275,False,False,False,True,False
37454081,579,12921,True,False,True,False,False,True,False,False,False,1087,1799,0,5922,7241,True,False,True,True,False
37454081,579,12921,True,False,True,False,False,True,False,False,False,1204,1735,1,5930,7274,False,False,False,True,False
37454087,582,12912,True,False,True,False,False,True,False,False,False,1087,1851,1,5887,7253,True,False,True,True,False
37454087,582,12912,True,False,True,False,False,True,False,False,False,1087,1736,1,5926,7192,False,False,False,True,False
37454093,585,12912,True,False,True,False,False,True,False,False,False,1088,1853,1,5887,7253,True,False,True,True,False
37454093,585,12912,True,False,True,False,False,True,False,False,False,1088,1853,0,5885,7220,False,False,False,True,False
37454099,587,12912,True,False,True,False,False,True,False,False,False,1088,1853,1,5887,7264,True,False,True,True,False
37454099,587,12912,True,False,True,False,False,True,False,False,False,1088,1853,1,5921,7238,False,False,False,True,False
37454104,588,12910,True,False,True,False,False,True,False,False,False,1087,1854,1,5913,7264,True,False,True,True,False
37454104,588,12910,True,False,True,False,False,True,False,False,False,1087,1854,1,5913,7250,False,False,False,True,False
37454110,590,12910,True,False,True,False,False,True,False,False,False,1087,1854,0,5903,7234,True,False,True,True,False
37454110,590,12910,True,False,True,False,False,True,False,False,False,1087,1854,0,5903,7234,False,False,False,True,False
37454116,591,12910,True,False,True,False,False,True,False,False,False,1090,1853,1,5903,7242,True,False,True,True,False
37454116,591,12910,True,False,True,False,False,True,False,False,False,1090,1853,1,5903,7242,False,False,False,True,False
37454121,594,12910,True,False,True,False,False,True,False,False,False,1087,1853,1,5936,7242,True,False,True,True,False
37454121,594,12910,True,False,True,False,False,True,False,False,False,1087,1853,1,5936,7242,True,False,False,True,False
37454127,595,12910,True,False,True,False,False,True,False,False,False,1087,1853,1,5936,7242,True,False,True,True,False
37454127,595,12910,True,False,True,False,False,True,False,False,False,1087,1853,1,5936,7242,True,False,False,True,False
37454133,595,12913,True,False,True,False,False,True,False,False,False,1087,1853,0,5945,7234,True,False,True,True,False
37454139,596,12913,True,False,True,False,False,True,False,False,False,1087,1853,1,5945,7241,True,False,True,True,False
37454146,596,12911,True,False,True,False,False,True,False,False,False,1087,1853,1,5888,7241,True,False,True,True,False
37454153,597,12911,True,False,True,False,False,True,False,False,False,1087,1854,0,5919,7259,True,False,False,True,False
37454153,622,12196,False,True,True,True,False,True,False,False,False,0,1787,728,5890,7252,False,False,False,True,False
37454158,598,12911,True,False,True,False,False,True,False,False,False,1084,1853,0,5919,7234,True,False,False,True,False
