Timestamp,Drucksensor,Gesamtstrom,Ansteuerung Förderband,Ansteuerung Drehtisch,Ansteuerung Zuführförderband,Obere Position Greifer Erreicht,Untere Position Greifer Erreicht,Boolwert ob die Position des Separators für Flüssigkeiten geschlossen ist,Boolwert ob die Position des Separators für Feststoffen geschlossen ist,Boolwert zur Ansteuerung des Separators für Flüssigkeiten,Boolwert zur Ansteuerung des Separators für Feststoffe,Integerwert für den Motorstrom am Transportförderband,Integerwert für den Motorstrom am Zuführförderband,Integerwert für den Motorstrom am Drehtisch,Integerwert für die Raumtemperatur,Integerwert für die Temperatur am Motorgehäuse des Transportförderbands,Boolwert zur Ansteuerung des Flaschenfixierers,Boolwert zur Ansteuerung des der Greiferbacken,Boolwert zur Einleitung der Greifer-Verfahrbewegung nach unten,Boolwert zur Einleitung der Greiferdrehung auf 0°,Boolwert zur Einleitung der Greiferdrehung auf 270°
36059114,626,11775,False,True,True,True,False,True,True,False,False,0,2453,1,5812,7069,False,False,False,False,False
36059120,626,11782,False,True,True,True,False,True,True,False,False,0,2453,1,5812,7107,False,False,False,False,False
36059126,626,11782,False,True,True,True,False,True,True,False,False,0,2453,1,5812,7107,False,False,False,False,False
36059131,626,11780,False,True,True,True,False,True,True,False,False,0,2453,1,5829,7129,False,False,False,False,False
36059138,626,11780,False,True,True,True,False,True,True,False,False,0,2453,0,5828,7129,False,False,False,False,False
36059144,626,11779,False,True,True,True,False,True,True,False,False,0,2453,0,5828,7109,False,False,False,False,False
36059151,626,11779,False,True,True,True,False,True,True,False,False,0,2453,0,5831,7153,False,False,False,False,False
36059157,626,11779,False,True,True,True,False,True,True,False,False,0,2453,0,5831,7153,False,False,False,False,False
36059157,626,12955,True,False,True,True,False,True,True,False,False,1387,2357,1,5833,7101,False,False,False,False,False
36059162,626,11779,False,True,True,True,False,True,True,False,False,0,2453,1,5788,7079,False,False,False,False,False
36059162,626,12956,True,False,True,True,False,True,True,False,False,1388,2357,0,5840,7079,False,False,False,False,False
36059168,626,11779,False,True,True,True,False,True,True,False,False,0,2453,1,5788,7079,False,False,False,False,False
36059168,626,11779,True,False,True,True,False,True,True,False,False,1387,2357,1,5840,7079,False,False,False,False,False
36059174,626,11780,False,True,True,True,False,True,True,False,False,0,2453,1,5848,7105,False,False,False,False,False
36059174,626,11780,False,False,True,True,False,True,True,False,False,1388,2357,1,5800,7099,False,False,False,False,False
36059180,626,11778,False,True,True,True,False,True,True,False,False,0,2452,1,5841,7099,False,False,False,False,False
36059180,626,11778,False,True,True,True,False,True,True,False,False,1387,2356,1,5841,7108,False,False,False,False,False
36059185,626,11778,False,True,True,True,False,True,True,False,False,0,2453,1,5841,7099,False,False,False,False,False
36059185,626,11778,False,True,True,True,False,True,True,False,False,1388,2358,1,5846,7036,False,False,False,False,False
36059191,626,11781,False,True,True,True,False,True,True,False,False,0,2453,1,5826,7099,False,False,False,False,False
36059191,626,11781,False,True,True,True,False,True,True,False,False,1387,2357,1,5850,7068,False,False,False,False,False
36059197,626,11781,False,True,True,True,False,True,True,False,False,0,2453,1,5826,7124,False,False,False,False,False
36059197,626,11781,False,True,True,True,False,True,True,False,False,1388,2357,1,5812,7118,False,False,False,False,False
36059202,626,11781,False,True,True,True,False,True,True,False,False,0,2453,1,5840,7119,False,False,False,False,False
36059202,626,11781,False,True,True,True,False,True,True,False,False,1392,2357,0,5822,7128,False,False,False,False,False
36059208,626,11781,False,True,True,True,False,True,True,False,False,0,2454,0,5840,7119,False,False,False,False,False
36059208,626,11781,False,True,True,True,False,True,True,False,False,1274,2358,0,5817,7145,False,False,False,False,False
36059214,626,11781,False,True,True,True,False,True,True,False,False,0,2454,0,5803,7073,False,False,False,False,False
36059214,626,11781,False,True,True,True,False,True,True,False,False,1247,2356,0,5826,7094,False,False,False,False,False
