Timestamp,Drucksensor,Gesamtstrom,Ansteuerung Förderband,Ansteuerung Drehtisch,Ansteuerung Zuführförderband,Obere Position Greifer Erreicht,Untere Position Greifer Erreicht,Boolwert ob die Position des Separators für Flüssigkeiten geschlossen ist,Boolwert ob die Position des Separators für Feststoffen geschlossen ist,Boolwert zur Ansteuerung des Separators für Flüssigkeiten,Boolwert zur Ansteuerung des Separators für Feststoffe,Integerwert für den Motorstrom am Transportförderband,Integerwert für den Motorstrom am Zuführförderband,Integerwert für den Motorstrom am Drehtisch,Integerwert für die Raumtemperatur,Integerwert für die Temperatur am Motorgehäuse des Transportförderbands,Boolwert zur Ansteuerung des Flaschenfixierers,Boolwert zur Ansteuerung des der Greiferbacken,Boolwert zur Einleitung der Greifer-Verfahrbewegung nach unten,Boolwert zur Einleitung der Greiferdrehung auf 0°,Boolwert zur Einleitung der Greiferdrehung auf 270°
988,635,13054,True,False,True,True,False,True,True,False,False,1334,2080,1,5394,6765,False,False,False,True,False
993,635,13045,True,False,True,True,False,True,True,False,False,1378,1974,0,5356,6750,False,False,False,True,False
993,635,13057,True,False,True,True,False,True,True,False,False,1335,2080,1,5343,6716,False,False,False,True,False
999,635,13046,True,False,True,True,False,True,True,False,False,1378,1972,1,5356,6742,False,False,False,True,False
999,635,13055,True,False,True,True,False,True,True,False,False,1335,2080,1,5343,6755,False,False,False,True,False
1005,635,13046,True,False,True,True,False,True,True,False,False,1377,1972,1,5361,6742,False,False,False,True,False
1005,635,13046,True,False,True,True,False,True,True,False,False,1335,2080,1,5359,6755,False,False,False,True,False
1011,635,13045,True,False,True,True,False,True,True,False,False,1377,1972,1,5361,6747,False,False,False,True,False
1011,635,13045,True,False,True,True,False,True,True,False,False,1334,2080,1,5370,6749,False,False,False,True,False
1017,635,13046,True,False,True,True,False,True,True,False,False,1376,1973,1,5362,6747,False,False,False,True,False
1017,635,13046,True,False,True,True,False,True,True,False,False,1334,2079,1,5388,6759,False,False,False,True,False
