Timestamp,Drucksensor,Gesamtstrom,Ansteuerung Förderband,Ansteuerung Drehtisch,Ansteuerung Zuführförderband,Obere Position Greifer Erreicht,Untere Position Greifer Erreicht,Boolwert ob die Position des Separators für Flüssigkeiten geschlossen ist,Boolwert ob die Position des Separators für Feststoffen geschlossen ist,Boolwert zur Ansteuerung des Separators für Flüssigkeiten,Boolwert zur Ansteuerung des Separators für Feststoffe,Integerwert für den Motorstrom am Transportförderband,Integerwert für den Motorstrom am Zuführförderband,Integerwert für den Motorstrom am Drehtisch,Integerwert für die Raumtemperatur,Integerwert für die Temperatur am Motorgehäuse des Transportförderbands,Boolwert zur Ansteuerung des Flaschenfixierers,Boolwert zur Ansteuerung des der Greiferbacken,Boolwert zur Einleitung der Greifer-Verfahrbewegung nach unten,Boolwert zur Einleitung der Greiferdrehung auf 0°,Boolwert zur Einleitung der Greiferdrehung auf 270°
725,633,13206,True,False,True,True,False,True,False,False,False,1366,1887,0,5357,6744,False,False,False,True,False
731,633,13206,True,False,True,True,False,True,False,False,False,1368,1888,0,5357,6782,False,False,False,True,False
738,633,13204,True,False,True,True,False,True,False,False,False,1366,1888,0,5351,6782,False,False,False,True,False
744,633,13205,True,False,True,True,False,True,False,False,False,1366,1886,0,5360,6699,False,False,False,True,False
750,634,13205,True,False,True,True,False,True,False,False,False,1367,1887,0,5360,6738,False,False,False,True,False
750,635,13163,True,False,True,True,False,True,False,False,False,1388,1929,0,5370,6748,False,False,False,True,False
756,633,13204,True,False,True,True,False,True,False,False,False,1367,1887,0,5319,6738,False,False,False,True,False
756,635,13158,True,False,True,True,False,True,False,False,False,1387,1929,0,5367,6752,False,False,False,True,False
762,634,13204,True,False,True,True,False,True,False,False,False,1367,1886,0,5319,6738,False,False,False,True,False
762,634,13162,True,False,True,True,False,True,False,False,False,1389,1930,0,5362,6774,False,False,False,True,False
767,633,13205,True,False,True,True,False,True,False,False,False,1367,1886,0,5346,6746,False,False,False,True,False
767,633,13205,True,False,True,True,False,True,False,False,False,1389,1930,0,5383,6707,False,False,False,True,False
773,633,13205,True,False,True,True,False,True,False,False,False,1366,1887,0,5346,6781,False,False,False,True,False
773,633,13205,True,False,True,True,False,True,False,False,False,1388,1930,0,5327,6718,False,False,False,True,False
779,633,13206,True,False,True,True,False,True,False,False,False,1408,1887,0,5350,6781,False,False,False,True,False
779,633,13206,True,False,True,True,False,True,False,False,False,1389,1930,0,5339,6727,False,False,False,True,False
785,633,13206,True,False,True,True,False,True,False,False,False,1408,1887,0,5350,6780,False,False,False,True,False
785,633,13206,True,False,True,True,False,True,False,False,False,1388,1931,0,5347,6768,False,False,False,True,False
791,633,13205,True,False,True,True,False,True,False,False,False,1409,1887,0,5349,6780,False,False,False,True,False
791,633,13205,True,False,True,True,False,True,False,False,False,1387,1930,1,5373,6777,False,False,False,True,False
797,633,13208,True,False,True,True,False,True,False,False,False,1409,1887,0,5352,6730,False,False,False,True,False
797,633,13208,True,False,True,True,False,True,False,False,False,1388,1929,1,5375,6703,False,False,False,True,False
803,633,13208,True,False,True,True,False,True,False,False,False,1409,1887,0,5352,6730,False,False,False,True,False
